DATASET = ORTEC Early VeRoLog 2019 - easy
NAME = Instance 24 easy

DAYS = 45
TRUCK_CAPACITY = 18
TRUCK_MAX_DISTANCE = 1325

TRUCK_DISTANCE_COST = 100000
TRUCK_DAY_COST = 100000
TRUCK_COST = 100000
TECHNICIAN_DISTANCE_COST = 1000
TECHNICIAN_DAY_COST = 10
TECHNICIAN_COST = 10000

MACHINES = 6
	1	3	775
	2	5	130
	3	7	770
	4	5	530
	5	7	70
	6	3	915

LOCATIONS = 418
	1	206	389
	2	347	368
	3	348	237
	4	566	378
	5	258	297
	6	583	610
	7	268	384
	8	185	339
	9	136	260
	10	420	216
	11	599	575
	12	388	310
	13	473	266
	14	500	322
	15	536	641
	16	497	186
	17	187	382
	18	421	628
	19	550	348
	20	361	287
	21	277	489
	22	263	297
	23	438	196
	24	384	389
	25	261	473
	26	522	331
	27	378	451
	28	673	708
	29	601	726
	30	523	282
	31	161	311
	32	183	380
	33	431	401
	34	321	242
	35	284	637
	36	215	418
	37	48	216
	38	278	305
	39	538	363
	40	729	730
	41	175	369
	42	487	23
	43	261	481
	44	370	399
	45	236	322
	46	253	496
	47	398	424
	48	313	388
	49	184	375
	50	465	420
	51	588	359
	52	301	431
	53	448	711
	54	439	428
	55	249	305
	56	547	332
	57	517	279
	58	206	345
	59	439	516
	60	297	474
	61	296	473
	62	540	764
	63	490	355
	64	481	365
	65	372	445
	66	284	248
	67	751	653
	68	365	390
	69	734	598
	70	329	453
	71	260	418
	72	388	565
	73	203	320
	74	385	442
	75	567	430
	76	202	335
	77	319	477
	78	275	301
	79	708	440
	80	649	324
	81	518	335
	82	264	240
	83	423	415
	84	369	389
	85	231	224
	86	531	427
	87	573	166
	88	640	539
	89	228	341
	90	661	708
	91	660	653
	92	380	399
	93	374	374
	94	259	545
	95	241	335
	96	651	546
	97	106	217
	98	237	338
	99	379	427
	100	572	342
	101	284	554
	102	299	467
	103	578	741
	104	662	722
	105	608	353
	106	264	502
	107	696	726
	108	724	673
	109	445	268
	110	601	350
	111	406	296
	112	175	271
	113	266	378
	114	290	354
	115	206	345
	116	416	416
	117	310	458
	118	360	498
	119	317	471
	120	358	389
	121	322	464
	122	297	624
	123	543	32
	124	261	372
	125	341	403
	126	523	13
	127	752	575
	128	376	557
	129	427	351
	130	246	438
	131	519	312
	132	299	502
	133	329	374
	134	302	493
	135	523	282
	136	219	433
	137	475	321
	138	570	462
