DATASET = ORTEC Early VeRoLog 2019 - easy
NAME = Instance 21 easy

DAYS = 15
TRUCK_CAPACITY = 18
TRUCK_MAX_DISTANCE = 1010

TRUCK_DISTANCE_COST = 100
TRUCK_DAY_COST = 1000
TRUCK_COST = 100000
TECHNICIAN_DISTANCE_COST = 10000
TECHNICIAN_DAY_COST = 10
TECHNICIAN_COST = 10

MACHINES = 3
	1	3	475
	2	8	615
	3	5	855

LOCATIONS = 180
	1	317	469
	2	532	503
	3	258	350
	4	315	386
	5	497	570
	6	283	420
	7	295	311
	8	267	525
	9	399	271
	10	507	334
	11	460	441
	12	609	423
	13	242	375
	14	239	322
	15	528	524
	16	385	568
	17	530	21
	18	738	642
	19	447	520
	20	198	310
	21	638	698
	22	480	207
	23	480	232
	24	235	361
	25	316	320
	26	231	283
	27	275	369
	28	260	467
	29	235	421
	30	278	519
	31	589	404
	32	522	283
	33	230	320
	34	471	377
	35	388	766
	36	438	185
	37	512	734
	38	487	342
	39	277	367
	40	233	342
	41	669	338
	42	266	377
	43	256	466
	44	268	310
	45	373	371
	46	529	649
	47	273	452
	48	485	180
	49	360	232
	50	456	318
	51	298	509
	52	401	411
	53	560	28
	54	313	467
	55	448	497
	56	334	509
	57	234	357
	58	360	335
	59	434	363
	60	618	682
	61	342	386
	62	740	431
	63	244	328
	64	291	309
	65	204	321
	66	508	305
	67	542	604
	68	229	382
	69	458	715
	70	114	261
	71	193	378
	72	295	475
	73	318	428
	74	489	308
	75	563	673
	76	559	345
	77	714	634
	78	433	522
	79	361	589
	80	646	578
	81	319	472
	82	203	323
	83	384	476
	84	246	343
	85	319	463
	86	594	327
	87	183	372
	88	673	514
	89	187	370
	90	204	360
	91	472	729
	92	260	496
	93	255	213
	94	394	207
	95	560	37
	96	272	516
	97	735	592
	98	346	405
	99	570	224
	100	498	59
	101	333	444
	102	254	498
	103	493	571
	104	764	700
	105	539	431
	106	477	667
	107	557	507
	108	593	488
	109	636	757
	110	641	551
	111	588	570
	112	211	345
	113	328	499
	114	274	571
	115	534	421
	116	295	433
	117	290	462
	118	671	339
	119	157	311
	120	592	350
	121	584	353
	122	354	587
	123	273	452
	124	530	352
	125	271	526
	126	352	511
	127	337	491
	128	492	188
	129	669	722
	130	481	138
	131	375	441
	132	177	342
	133	310	343
	134	755	641
	135	400	258
	136	382	328
	137	319	472
	138	291	309
	139	200	319
	140	313	465
	141	192	376
	142	287	259
	143	695	439
	144	562	360
	145	398	259
	146	265	456
	147	293	557
	148	530	285
	149	245	339
	150	329	449
	151	669	431
	152	300	495
	153	227	417
	154	451	368
	155	417	163
	156	532	347
	157	562	499
	158	569	514
	159	291	312
	160	176	344
	161	503	716
	162	267	491
	163	471	371
	164	606	596
	165	553	438
	166	610	355
	167	260	502
	168	197	319
	169	318	464
	170	313	251
	171	377	566
	172	251	367
	173	313	474
	174	525	360
	175	365	380
	176	246	314
	177	25	179
	178	215	418
	179	721	422
	180	479	361

REQUESTS = 525
	1	173	1	5	3	2
	2	100	1	3	1	1
	3	87	1	5	1	3
	4	95	1	5	2	2
	5	77	1	5	2	2
	6	142	1	4	1	1
	7	159	1	5	2	2
	8	109	1	4	1	2
	9	80	1	5	3	1
	10	169	1	5	3	1
	11	19	1	4	1	1
	12	11	1	4	1	2
	13	152	1	4	3	2
	14	123	1	4	1	2
	15	107	1	4	2	1
	16	100	1	5	3	2
	17	149	1	4	1	2
	18	95	1	2	1	2
	19	85	1	2	1	2
	20	34	1	2	2	1
	21	90	1	2	3	2
	22	83	1	2	3	1
	23	37	1	3	3	2
	24	32	1	5	2	1
	25	2	1	5	1	3
	26	89	1	4	1	3
	27	170	1	6	2	2
	28	41	1	4	2	1
	29	157	1	2	3	2
	30	9	1	5	3	2
	31	87	1	2	3	2
	32	26	1	5	1	3
	33	7	1	3	1	1
	34	170	1	6	2	1
	35	83	1	2	1	2
	36	43	1	2	2	1
	37	63	1	5	1	3
	38	93	1	5	3	2
	39	53	1	5	3	3
	40	68	1	6	3	2
	41	110	1	5	2	2
	42	105	1	4	2	2
	43	83	1	5	1	3
	44	143	1	5	3	3
	45	94	1	2	2	2
	46	99	1	4	1	2
	47	156	1	4	1	2
	48	52	2	4	1	3
	49	38	2	6	2	2
	50	116	2	3	3	3
	51	14	2	4	2	1
	52	112	2	6	3	1
	53	143	2	3	1	3
	54	137	2	3	3	2
	55	104	2	3	2	1
	56	153	2	6	1	3
	57	35	2	6	3	1
	58	162	2	3	3	1
	59	13	2	3	2	2
	60	147	2	6	1	3
	61	25	2	5	1	3
	62	158	2	7	1	3
	63	150	2	6	1	1
	64	44	2	7	1	2
	65	53	2	7	2	2
	66	48	2	6	3	3
	67	85	2	4	1	2
	68	132	2	7	3	3
	69	13	2	6	1	3
	70	156	2	4	3	3
	71	14	2	6	3	1
	72	148	2	7	1	2
	73	81	2	7	1	3
	74	171	2	4	3	1
	75	167	2	5	2	2
	76	65	2	5	1	3
	77	28	2	7	1	2
	78	2	2	3	1	2
	79	167	2	5	2	1
	80	32	2	4	1	1
	81	138	2	5	1	2
	82	60	2	5	2	1
	83	108	2	6	3	2
	84	66	2	3	3	1
	85	151	2	7	3	2
	86	79	2	5	2	2
	87	104	2	6	1	1
	88	7	2	3	3	3
	89	150	2	7	3	2
	90	19	2	7	1	2
	91	116	2	6	3	2
	92	142	2	5	3	2
	93	46	2	5	1	1
	94	119	2	4	1	1
	95	176	2	6	3	2
	96	157	3	4	2	1
	97	20	3	7	1	2
	98	87	3	6	3	3
	99	21	3	7	1	3
	100	99	3	6	1	1
	101	98	3	7	1	2
	102	130	3	7	3	1
	103	157	3	5	1	3
	104	154	3	8	1	1
	105	7	3	7	3	1
	106	163	3	5	3	3
	107	136	3	6	3	3
	108	113	3	6	1	3
	109	69	3	4	3	2
	110	119	3	5	3	2
	111	111	3	7	3	3
	112	17	3	4	3	2
	113	47	3	4	2	1
	114	69	3	8	2	1
	115	175	3	7	1	2
	116	42	3	7	1	1
	117	135	3	4	2	2
	118	75	3	6	3	1
	119	118	3	5	2	1
	120	92	3	5	3	3
	121	162	3	6	2	2
	122	138	3	6	1	2
	123	86	3	5	1	3
	124	164	3	4	2	1
	125	149	3	7	3	1
	126	158	3	4	2	2
	127	139	3	4	1	3
	128	123	3	4	3	3
	129	50	3	8	1	3
	130	160	3	4	1	1
	131	74	3	6	1	3
	132	33	3	8	1	1
	133	73	3	6	2	1
	134	72	3	4	1	2
	135	69	3	7	3	1
	136	160	3	4	1	2
	137	11	3	5	3	3
	138	95	3	8	3	3
	139	128	3	7	1	3
	140	127	3	7	2	2
	141	114	3	6	1	1
	142	50	3	6	2	1
	143	130	3	7	1	3
	144	63	3	5	3	2
	145	97	3	5	1	2
	146	142	3	7	2	1
	147	6	3	4	2	1
	148	57	3	5	3	2
	149	109	3	4	3	1
	150	16	3	5	3	1
	151	163	3	8	1	3
	152	94	4	5	1	2
	153	127	4	7	3	2
	154	8	4	6	1	1
	155	53	4	9	1	1
	156	44	4	6	1	2
	157	116	4	5	2	2
	158	19	4	9	1	2
	159	61	4	7	2	1
	160	99	4	5	1	2
	161	93	4	7	2	1
	162	89	4	8	3	3
	163	2	4	6	2	1
	164	65	4	9	2	2
	165	102	4	6	2	1
	166	112	4	8	2	1
	167	8	4	5	3	1
	168	106	4	9	3	1
	169	158	4	8	3	1
	170	32	4	5	1	2
	171	110	4	8	3	2
